9.83568e-23 6.19479e-19 3.06437e-15 4.32419e-12 3.54185e-09 7.45752e-07 1.82126e-05 0.000916455 0.0131774 0.0377944 0.0206751 0.00855643 0.00041534 0.000129601 4.37704e-07 2.0406e-09 5.06026e-12 1.16388e-15 4.51843e-19 8.46319e-23 
6.2224e-19 7.82572e-15 3.93532e-11 1.89844e-07 5.77304e-05 0.0480856 0.0711724 0.246177 0.0292046 0.164797 0.06532 0.0587008 0.310663 0.0923767 0.0057199 0.000203965 6.64935e-08 2.54191e-11 7.45865e-15 5.01661e-19 
8.19912e-16 3.96841e-11 4.01185e-07 0.00089605 0.0905263 0.0461284 0.164924 0.311378 0.116569 0.139956 0.422812 0.0296168 0.112856 0.486611 0.218305 0.110512 0.000253265 5.4781e-07 2.91666e-11 2.46384e-15 
1.07871e-12 1.60229e-08 0.000725509 0.0560714 0.0425212 0.18035 0.391874 0.0636549 0.148448 0.0312496 0.226812 0.187395 0.15481 0.0536764 0.143883 0.582786 0.256424 0.000649416 1.40984e-07 4.41884e-12 
2.64697e-09 4.55951e-05 0.00447976 0.0591962 0.258221 0.130016 0.0898778 0.164471 0.0429565 0.196671 0.095604 0.317532 0.335944 0.178039 0.253155 0.46076 0.0810646 0.13969 0.000212613 6.06965e-09 
1.01128e-06 0.0264212 0.516922 0.0891551 0.398756 0.0960621 0.230304 0.294527 0.222169 0.26825 0.0843963 0.0958368 0.122471 0.232196 0.143651 0.151259 0.0351047 0.232401 0.0215677 2.268e-06 
0.000190563 0.0782313 0.194676 0.0450471 0.131588 0.362482 0.0727106 0.343148 0.332596 0.161964 0.147714 0.0769219 0.191452 0.142778 0.443372 0.0615758 0.176222 0.229656 0.155497 2.52156e-05 
0.00620785 0.0840431 0.0931626 0.470157 0.0797215 0.735644 0.283019 0.362548 0.242653 0.339521 0.19993 0.276436 0.505924 0.157069 0.174403 0.202493 0.307358 0.111328 0.379202 0.00132551 
0.010217 0.269915 0.239779 0.0869122 0.0298743 0.0934462 0.189797 0.476399 0.589155 0.0998245 0.181994 0.0757965 0.234837 0.324458 0.116627 0.138625 0.11946 0.143803 0.0457912 0.00238357 
0.0853361 0.0358858 0.0887133 0.0920999 0.0601005 0.351049 0.843591 0.544349 0.641061 0.463381 0.186841 0.461543 0.698691 1.35291 0.560055 0.243099 0.137322 0.348591 0.29082 0.0643299 
0.0310906 0.0682663 0.108734 0.0187448 0.405872 0.332066 0.700853 0.579552 0.508926 1.0507 0.750685 0.272987 1.08442 0.826321 0.43627 0.348476 0.14821 0.287751 0.104055 0.0715466 
0.0153031 0.434175 0.0815332 0.142073 0.254153 0.17898 0.184526 0.236077 0.186341 1.44799 1.54281 1.09406 0.414551 0.674173 0.486704 0.224761 0.426288 0.276904 0.1314 0.0181658 
0.00356434 0.536577 0.0211334 0.108945 0.0815757 0.297128 0.103474 0.0653348 0.275302 0.302574 0.632819 0.308034 0.203041 0.308311 0.231321 0.241678 0.334026 0.191068 0.0881022 0.0112031 
7.23652e-05 0.225938 0.162093 0.136456 0.173632 0.068956 0.155379 0.0875857 0.356551 0.301776 0.138609 0.258779 0.3018 0.314534 0.123137 0.0951198 0.129214 0.0745819 0.709739 0.000126393 
1.2116e-06 0.00998278 0.281167 0.23209 0.0474476 0.0170559 0.135347 0.553019 0.326338 0.388999 0.328234 0.0566336 0.224575 0.201791 0.0643148 0.204205 0.242247 0.148554 0.279325 3.08169e-06 
1.93568e-09 4.13943e-05 0.311036 0.196352 0.102215 0.0922247 0.120621 0.191022 0.22462 0.0753816 0.18921 0.155366 0.119128 0.0971785 0.242107 0.117048 0.920887 0.0979704 6.1284e-05 7.32128e-09 
1.72543e-12 2.91815e-08 0.00296513 0.166378 0.113981 0.169933 0.589915 0.220078 0.285116 0.208787 0.0617415 0.203169 0.0598386 0.0724056 0.211423 0.159209 0.0607467 0.000722502 1.01047e-07 2.65632e-12 
1.03535e-15 3.90071e-11 4.42179e-07 0.0041876 0.224425 0.379465 0.0410858 0.182433 0.0138994 0.0880098 0.146264 0.54415 0.13527 0.115104 0.184356 0.0262889 0.00106209 4.7491e-07 4.11904e-11 1.7623e-15 
4.62924e-19 6.71107e-15 7.39226e-11 2.26769e-07 0.000227663 0.178377 0.435287 0.587723 0.0673962 0.145099 0.247519 0.235169 0.157498 0.110952 0.0131584 0.00021899 7.25035e-08 4.89332e-11 9.8224e-15 7.46937e-19 
8.00078e-23 8.6732e-19 4.05504e-15 6.25471e-12 3.8193e-09 7.6745e-07 6.85645e-05 0.00312595 0.00737401 0.0944768 0.0725445 0.00205307 0.00250698 0.000165316 1.76421e-06 2.08436e-09 4.94267e-12 2.10563e-15 7.331e-19 1.24202e-22 
