9.83568e-23 3.09019e-21 8.9504e-20 2.52939e-18 7.10454e-17 1.8563e-15 4.04147e-14 6.71092e-13 8.06082e-12 8.22792e-11 1.36874e-09 2.41714e-08 2.14164e-07 8.39711e-07 3.37942e-06 1.3651e-05 3.03261e-05 0.000285948 0.000849094 0.00841865 0.00863594 0.0258674 0.0468074 0.0301487 0.0195092 0.0381145 0.0246602 0.0104737 0.00482815 0.011984 0.00211797 0.00038749 0.00041294 0.000275069 4.85799e-05 5.15344e-06 5.68073e-07 5.05847e-08 7.28824e-09 1.12765e-09 1.42583e-10 1.08367e-11 5.22157e-13 1.9416e-14 6.9364e-16 3.06028e-17 1.59961e-18 7.48883e-20 2.79193e-21 8.46319e-23 
3.33958e-21 1.16511e-19 3.54788e-18 9.97003e-17 2.79829e-15 7.98219e-14 2.0695e-12 4.20054e-11 6.10824e-10 5.83255e-09 5.6913e-08 1.28703e-06 1.83851e-05 8.5816e-05 0.000223541 0.0013529 0.00151367 0.0183683 0.0503172 0.0638194 0.140863 0.483294 0.187599 0.0898119 0.181646 0.20944 0.286362 0.0436673 0.0329669 0.118007 0.0382737 0.0113115 0.0384568 0.0173807 0.00145545 0.000264746 2.52562e-05 3.41483e-06 5.97664e-07 1.0051e-07 1.0702e-08 5.76625e-10 2.13573e-11 7.10488e-13 2.91333e-14 1.64268e-15 8.58309e-17 3.38175e-18 1.02836e-19 2.66002e-21 
9.71278e-20 3.94647e-18 1.34374e-16 3.92466e-15 1.06003e-13 2.96415e-12 8.70355e-11 2.20053e-09 3.96755e-08 4.81311e-07 2.98071e-06 3.6319e-05 0.000949209 0.00724459 0.0111882 0.0521348 0.0446435 0.0585658 0.214223 0.235632 0.0289017 0.0720275 0.128816 0.266868 0.0491894 0.0861355 0.0783619 0.120322 0.0544352 0.143079 0.199411 0.138229 0.203713 0.11312 0.0130846 0.00714168 0.000753026 0.000258992 4.28738e-05 8.63072e-06 6.02676e-07 2.24887e-08 7.13336e-10 2.56246e-11 1.53366e-12 9.43655e-14 4.04405e-15 1.23664e-16 3.09467e-18 7.40086e-20 
2.28168e-18 1.11937e-16 4.52461e-15 1.4881e-13 4.10934e-12 1.04963e-10 2.93002e-09 9.06308e-08 2.08934e-06 3.14599e-05 0.000270795 0.000729133 0.0126694 0.151922 0.769869 0.0563849 0.039549 0.0863053 0.350408 0.136338 0.0245431 0.0751701 0.205309 0.084995 0.089551 0.46991 0.122553 0.347905 0.15353 0.0379185 0.286322 0.199098 0.112465 0.214603 0.0628954 0.0283036 0.0217429 0.0106332 0.00293792 0.000538778 2.07049e-05 6.82198e-07 2.08761e-08 1.21166e-09 9.62614e-11 4.73468e-12 1.46468e-13 3.49105e-15 8.09166e-17 2.03864e-18 
4.10147e-17 2.46378e-15 1.23706e-13 4.93373e-12 1.54018e-10 3.95192e-09 9.22497e-08 2.53735e-06 8.54467e-05 0.00129171 0.0172941 0.0346178 0.231736 0.188697 0.186555 0.0809975 0.301764 0.0509274 0.11358 0.153202 0.0772916 0.0813302 0.0946296 0.285585 0.219593 0.0874677 0.112204 0.821661 0.0265571 0.0212997 0.322757 0.293907 0.762521 0.167783 0.0977777 0.184659 0.153335 0.0576198 0.134574 0.0108872 0.00055193 1.56838e-05 7.06459e-07 8.38277e-08 5.31737e-09 1.68897e-10 3.74407e-12 8.33355e-14 2.20335e-15 5.82026e-17 
5.54838e-16 3.91773e-14 2.47816e-12 1.27236e-10 4.89857e-09 1.39796e-07 3.30068e-06 6.39555e-05 0.00159601 0.0442335 0.0582246 0.421003 0.143961 0.0862106 0.0209473 0.0443236 0.125475 0.144875 0.308454 0.162268 0.51199 0.0647611 0.0935578 0.120048 0.295133 0.0525439 0.171362 0.279952 0.0300728 0.0279208 0.052287 0.160988 0.345853 0.244111 0.244259 0.553561 0.211926 0.107166 0.0681615 0.117556 0.00707011 0.000268269 4.75163e-05 5.3919e-06 1.83562e-07 3.65058e-09 7.77108e-11 2.28757e-12 6.51653e-14 1.50444e-15 
6.53341e-15 4.4653e-13 3.29732e-11 2.198e-09 1.14135e-07 3.96597e-06 9.05316e-05 0.00205083 0.0170449 0.178962 0.137772 0.100045 0.0791748 0.0706656 0.20349 0.0962292 0.707734 0.193588 0.0819039 0.0271671 0.0439212 0.0915634 0.756776 0.123886 0.452197 0.0770377 0.158977 0.249585 0.0939003 0.191182 0.0979237 0.0883707 0.221153 0.27769 0.214006 0.57916 0.177174 0.209768 0.313612 0.0853668 0.0420668 0.00689933 0.00368654 0.000167213 2.86363e-06 6.05748e-08 2.26381e-09 7.21467e-11 1.64275e-12 3.06141e-14 
1.04904e-13 4.75723e-12 3.00405e-10 2.21914e-08 1.51341e-06 7.70207e-05 0.00196041 0.0135569 0.0648329 0.120378 0.152913 0.105976 0.300611 0.326636 0.126433 0.150864 0.419822 0.391693 0.0333403 0.0394965 0.0628703 0.354596 0.0925427 0.0306975 0.265207 0.0829057 0.091042 0.157518 0.145463 0.32425 0.640666 0.100266 0.0850033 0.163768 0.34911 0.266749 0.0401021 0.496851 0.384094 0.234977 0.360945 0.066118 0.0542877 0.00121933 3.36764e-05 2.08192e-06 7.92025e-08 1.71179e-09 2.97039e-11 5.20198e-13 
2.52081e-12 8.73535e-11 2.99776e-09 1.55119e-07 9.81121e-06 0.000577351 0.0309068 0.176799 0.188012 0.348582 0.0868678 0.110853 0.424324 0.111149 0.0230794 0.163787 0.398459 0.0377069 0.0834272 0.0408904 0.0380186 0.559485 0.418603 0.0458555 0.0867837 0.181796 0.14203 0.0428008 0.200525 0.108581 0.163855 0.145702 0.38409 0.0322371 0.302534 0.165991 0.209655 0.117988 0.274686 0.928441 0.439253 0.106491 0.106951 0.0107666 0.00144059 8.65182e-05 1.61302e-06 2.52627e-08 4.71168e-10 9.73671e-12 
5.7783e-11 2.34844e-09 6.93547e-08 1.50951e-06 5.0872e-05 0.00190777 0.0542005 0.104303 0.112455 0.117169 0.0692801 0.0926878 0.57918 0.066359 0.0103564 0.122667 0.139134 0.0487032 0.114514 0.211766 0.0395533 0.161916 0.305528 0.101336 0.213361 0.185473 0.187083 0.184356 0.153146 0.160595 0.153926 0.0701443 0.100297 0.0198145 0.0551783 0.278026 0.106185 0.116083 0.293411 0.0889916 0.306592 0.209367 0.0923884 0.0664827 0.0962175 0.00106397 1.65907e-05 4.00083e-07 9.82127e-09 1.96668e-10 
1.08005e-09 5.07908e-08 2.09163e-06 5.52462e-05 0.000480181 0.00310767 0.0159872 0.0335898 0.177229 0.0420943 0.0416648 0.0540189 0.48919 0.0519325 0.0247495 0.0932567 0.202021 0.793476 0.137871 0.292501 0.046202 0.11954 0.13318 0.11625 0.117657 0.206687 0.0859751 0.0921114 0.248337 0.204898 0.107838 0.208948 0.505294 0.256195 0.269169 0.486063 0.19334 0.0797331 0.221633 0.37713 0.0472188 0.0661099 0.0302079 0.0480262 0.0534278 0.00716451 0.000304721 9.79952e-06 2.01186e-07 2.90864e-09 
1.74076e-08 8.75485e-07 3.75095e-05 0.00183778 0.0420665 0.0391191 0.00973518 0.0176428 0.217605 0.13677 0.191263 0.0417106 0.0589636 0.181969 0.131085 0.0999816 0.180732 0.325573 0.0670984 0.257785 0.0833781 0.0783924 0.181486 0.144635 0.250635 0.12789 0.109159 0.0849459 0.589137 0.294344 0.105918 0.1878 0.157786 0.119888 0.189172 0.425932 0.309832 0.042729 0.105077 0.143701 0.137872 0.230711 0.0168844 0.493842 0.460124 0.0974686 0.00913206 0.00018717 2.18957e-06 2.51812e-08 
1.93969e-07 1.27229e-05 0.000557986 0.0187501 0.334563 0.322441 0.100129 0.0261262 0.275924 0.468939 0.0748898 0.103941 0.159341 0.167729 0.0864015 0.483987 0.151289 0.435806 0.0638335 0.0750604 0.135338 0.0801527 0.288423 0.177175 0.174149 0.172649 0.233888 0.219717 0.366544 0.426538 0.112643 0.359474 0.065811 0.0508827 0.0776472 0.301399 0.280834 0.0650149 0.102097 0.0886706 0.414837 0.165554 0.188429 0.134045 0.407129 0.299859 0.0837164 0.000909402 1.20209e-05 2.29227e-07 
1.20233e-06 9.73962e-05 0.00543874 0.0775146 0.180578 0.651557 0.192856 0.113947 0.128633 0.357518 0.181555 0.456985 0.186011 0.112435 0.601034 0.0945597 0.23647 0.167899 0.345372 0.0349097 0.0479162 0.364479 0.383147 0.269576 0.0960426 0.0512038 0.15485 0.117646 0.165995 0.1251 0.214781 0.118393 0.0567895 0.551082 0.198792 0.145934 0.159297 0.126454 0.182658 0.174767 0.330797 0.0466368 0.0679722 0.232417 0.166639 0.426765 0.076969 0.00463078 0.000147962 2.89556e-06 
9.29234e-06 0.000390875 0.0299089 0.261303 0.0577538 0.135223 0.0932512 0.0535651 0.078915 0.113712 0.142916 0.161685 0.0885281 0.251416 0.26541 0.106443 0.084967 0.219904 0.314992 0.12553 0.324317 0.0759076 0.0748025 0.163176 0.0898274 0.160208 0.223705 0.119734 0.151705 0.522347 0.367256 0.464565 0.367815 0.271453 0.20562 0.108325 0.170881 0.173039 0.388775 0.126867 0.223641 0.263916 0.168225 0.0974654 0.277669 0.197894 0.44208 0.0601698 0.00139909 1.51916e-05 
9.94886e-05 0.00613402 0.0334543 0.0591387 0.362303 0.246016 0.164563 0.208185 0.104558 0.0912599 0.228798 0.015756 0.0244088 0.367374 0.145061 0.17413 0.117135 0.217218 0.205997 0.181179 0.183021 0.164073 0.0530366 0.212355 0.227047 0.198894 0.15397 0.186091 0.14276 0.364193 0.55575 0.400134 0.246403 0.216294 0.144672 0.583997 0.398056 0.132346 0.111207 0.0542646 0.510127 0.248399 0.10633 0.157658 0.435296 0.0651722 0.119607 0.110302 0.00207143 2.15718e-05 
