0.0336147 0.0430661 0.0550004 0.0700104 0.0888118 0.112263 0.141385 0.177388 0.221693 0.275953 0.342079 0.422251 0.518927 0.634835 0.772952 0.936468 1.12875 1.3533 1.61373 1.91375 2.25708 2.6472 3.0869 3.57748 4.11804 4.70521 5.33388 5.9989 6.69696 7.42791 8.19559 9.00906 9.88326 10.8347 11.8696 12.973 14.1146 15.2703 16.4168 17.4911 18.4241 19.2413 19.963 20.4984 20.7349 20.7037 20.5464 20.393 20.2224 20.0922 20.0359 19.9605 19.8817 19.755 19.4743 19.1048 18.7626 18.4851 18.2129 17.838 17.3409 16.7738 16.1712 15.5442 14.8811 14.1486 13.3193 12.3957 11.4087 10.3995 9.40277 8.44113 7.52811 6.67167 5.87614 5.14335 4.47359 3.86613 3.3195 2.83163 2.39991 2.02122 1.69201 1.40831 1.16587 0.960312 0.787284 0.642593 0.522321 0.42289 0.341101 0.274135 0.219545 0.175227 0.139391 0.110522 0.087353 0.068824 0.054058 0.0423309 
0.0430491 0.0552553 0.0706978 0.0901574 0.114577 0.14509 0.183046 0.230045 0.287968 0.359012 0.445714 0.550982 0.678096 0.830698 1.01275 1.22848 1.48228 1.77865 2.12218 2.51758 2.96965 3.48315 4.06206 4.70824 5.41973 6.18984 7.00816 7.86403 8.75047 9.66607 10.6146 11.6064 12.6641 13.8195 15.0896 16.4435 17.8068 19.1447 20.4789 21.7567 22.8288 23.7644 24.6445 25.2519 25.464 25.3522 25.0539 24.8106 24.6243 24.5146 24.584 24.5082 24.4749 24.3871 24.0115 23.5359 23.1595 22.934 22.7387 22.3484 21.814 21.2057 20.5338 19.8284 19.0843 18.2342 17.2205 16.0526 14.7905 13.5025 12.2339 11.0083 9.83995 8.7388 7.71086 6.75927 5.88546 5.08967 4.37112 3.72806 3.15792 2.6573 2.22199 1.84706 1.527 1.25602 1.02829 0.838166 0.680384 0.550144 0.443168 0.355703 0.284499 0.226769 0.180148 0.142641 0.112578 0.0885686 0.0694614 0.0543083 
0.0549477 0.070655 0.0905649 0.115701 0.147301 0.186853 0.236131 0.29724 0.372655 0.465269 0.578433 0.715991 0.882293 1.08217 1.32089 1.60399 1.93715 2.32606 2.7763 3.29349 3.88353 4.55268 5.30681 6.14917 7.07678 8.07743 9.13081 10.2155 11.3183 12.438 13.5797 14.7508 15.9802 17.3277 18.8407 20.4737 22.0233 23.3915 24.7298 26.068 27.1931 28.2087 29.2842 29.9145 29.989 29.8058 29.5261 29.2462 29.0727 28.8714 28.9125 28.9796 29.129 29.0647 28.6631 28.1444 27.7722 27.6121 27.5218 27.1555 26.7156 26.186 25.4961 24.7518 23.9848 23.0572 21.8482 20.4034 18.8401 17.2605 15.7064 14.192 12.733 11.345 10.0381 8.81872 7.69126 6.65868 5.72201 4.88066 4.13273 3.47501 2.90285 2.41026 1.9902 1.63503 1.33698 1.08852 0.882603 0.712852 0.57359 0.459859 0.367373 0.292473 0.232053 0.183501 0.144631 0.113626 0.0889828 0.0694654 
0.0698947 0.0900321 0.115605 0.14795 0.188685 0.239754 0.303477 0.382604 0.480369 0.600551 0.747534 0.926356 1.14274 1.40305 1.71421 2.0835 2.51821 3.02533 3.61134 4.28232 5.04466 5.90593 6.87474 7.95763 9.1519 10.4374 11.7758 13.1238 14.4561 15.7767 17.1024 18.4302 19.782 21.2623 22.9686 24.8802 26.6148 27.7531 28.8422 29.8594 30.8094 31.8161 32.9107 33.5737 33.7598 33.7761 33.6831 33.4343 33.1099 32.8923 32.8848 33.0032 33.2553 33.395 33.1872 32.7735 32.4225 32.245 32.1669 31.9776 31.7727 31.4273 30.793 30.0508 29.316 28.3732 26.976 25.2687 23.4555 21.6497 19.8514 18.0549 16.288 14.5807 12.9511 11.4119 9.97521 8.64998 7.44077 6.3493 5.37555 4.5175 3.77059 3.12776 2.58009 2.11758 1.72994 1.40717 1.13995 0.919869 0.739474 0.592273 0.472672 0.375897 0.297903 0.235289 0.185212 0.145312 0.113636 0.0885794 
0.0885945 0.114311 0.14703 0.188487 0.240786 0.306459 0.388521 0.490542 0.616713 0.771926 0.961851 1.19302 1.47285 1.80968 2.21255 2.69095 3.25423 3.91087 4.66789 5.53078 6.50463 7.59668 8.8185 10.1831 11.6926 13.3187 14.9925 16.6281 18.1726 19.6372 21.0792 22.4961 23.8826 25.3994 27.1574 29.0808 30.7294 31.8272 32.665 33.0888 33.7045 34.5381 35.4981 36.3368 36.9445 37.3214 37.4128 37.2545 36.8513 36.5959 36.5875 36.7263 37.0451 37.4337 37.602 37.3841 37.0026 36.7067 36.6254 36.5981 36.6925 36.5393 36.0608 35.2723 34.436 33.3979 31.994 30.2618 28.4253 26.5647 24.6358 22.6144 20.5596 18.5248 16.5386 14.6283 12.8238 11.1454 9.60258 8.20065 6.94395 5.83368 4.86636 4.03401 3.32541 2.72755 2.2269 1.81033 1.46566 1.18192 0.949449 0.75985 0.605886 0.481381 0.381109 0.300672 0.236397 0.185232 0.144656 0.112597 
0.111891 0.144601 0.18629 0.239205 0.306072 0.390168 0.495394 0.626354 0.788436 0.987902 1.23199 1.52904 1.88854 2.32119 2.83872 3.45342 4.17726 5.02054 5.99039 7.08987 8.31896 9.67963 11.1836 12.8535 14.7047 16.7071 18.7502 20.6765 22.3889 23.8655 25.2118 26.5484 27.8978 29.3964 31.108 32.8954 34.3762 35.3416 35.7467 35.881 36.2523 36.9713 37.9377 38.9856 39.8655 40.4173 40.6145 40.5938 40.3063 40.0253 40.0668 40.2989 40.7066 41.3152 41.8107 41.7302 41.2803 40.6834 40.4456 40.5898 40.9746 41.0278 40.807 39.9724 38.9863 37.8774 36.6017 35.178 33.565 31.8228 29.9241 27.8098 25.5528 23.223 20.8649 18.5378 16.3113 14.223 12.2836 10.5042 8.89896 7.47633 6.23545 5.16763 4.25894 3.49259 2.85102 2.31722 1.87551 1.51186 1.21391 0.970932 0.77366 0.61419 0.485815 0.382893 0.300707 0.235336 0.183543 0.142663 
0.140792 0.182221 0.235111 0.302356 0.387471 0.494682 0.629008 0.796352 1.00358 1.25862 1.57058 1.94987 2.40839 2.95958 3.61833 4.4004 5.32108 6.39297 7.62307 9.00989 10.5424 12.2061 14.0023 15.9627 18.123 20.4573 22.8194 24.9512 26.8239 28.2022 29.1998 30.3122 31.5874 33.0186 34.6276 36.247 37.534 38.3992 38.5323 38.4331 38.6785 39.3539 40.3384 41.5132 42.5751 43.1711 43.418 43.4975 43.343 43.1902 43.4305 43.6686 44.035 44.6709 45.1704 45.0561 44.5505 43.8385 43.5504 43.7342 44.2302 44.6944 44.5779 43.9899 43.1806 42.1767 41.0764 40.0387 38.699 37.2135 35.5247 33.507 31.1885 28.6381 25.9199 23.1466 20.471 17.9408 15.5499 13.3233 11.299 9.49834 7.92504 6.57029 5.41707 4.44414 3.62907 2.95032 2.38815 1.92497 1.54526 1.2355 0.983978 0.780659 0.617018 0.485865 0.381185 0.297977 0.232102 0.180159 
0.176488 0.228732 0.295529 0.380589 0.488425 0.62446 0.795126 1.00795 1.27162 1.59604 1.99248 2.47363 3.05395 3.74977 4.57941 5.56257 6.71852 8.0627 9.60177 11.3285 13.2157 15.214 17.2867 19.4687 21.8276 24.3084 26.7405 28.9138 30.6811 32.0336 32.8124 33.8407 35.0766 36.3451 37.7001 39.0529 40.0804 40.7275 40.9071 40.8746 41.069 41.6608 42.5878 43.7076 44.7803 45.4753 45.8444 45.9838 45.9514 45.9775 46.1677 46.4027 46.7794 47.2851 47.6255 47.4065 46.7072 46.1042 45.8942 46.1619 46.8518 47.5465 47.6489 47.5179 47.0424 46.2887 45.2726 44.4209 43.5274 42.5629 41.2657 39.4898 37.2311 34.5429 31.5145 28.3217 25.2488 22.3092 19.4335 16.698 14.1895 11.9466 9.9806 8.28465 6.83892 5.61715 4.59153 3.7356 3.02532 2.43918 1.95813 1.56539 1.24634 0.988357 0.780697 0.614277 0.481483 0.375974 0.292499 0.226732 
0.220389 0.285969 0.369928 0.476995 0.612931 0.784666 1.00041 1.26971 1.60349 2.01403 2.51495 3.12133 3.84993 4.71968 5.75193 6.97019 8.398 10.0536 11.9416 14.0466 16.3301 18.6939 21.004 23.2774 25.6782 28.106 30.2448 32.1517 33.633 34.8212 35.8542 37.1135 38.4225 39.416 40.5411 41.7165 42.5864 43.0646 43.2196 43.339 43.4663 43.8671 44.6371 45.6064 46.5271 47.2928 47.8813 48.2734 48.2812 48.2864 48.3298 48.5174 48.9144 49.3974 49.746 49.3117 48.4369 47.8525 47.7119 48.0595 48.8404 49.6214 50.0777 50.25 50.1127 49.7891 49.0112 48.5146 48.0502 47.6067 46.8279 45.4089 43.2784 40.4891 37.2383 33.7533 30.44 27.2251 23.8769 20.6174 17.5898 14.8534 12.4404 10.3514 8.56486 7.04955 5.77241 4.70252 3.81187 3.07516 2.46953 1.97448 1.57195 1.24625 0.983964 0.773716 0.605949 0.472687 0.367307 0.284344 
0.274146 0.35608 0.461086 0.595147 0.765575 0.981181 1.25239 1.59131 2.01159 2.52831 3.15765 3.91685 4.82428 5.90015 7.16724 8.65127 10.3793 12.372 14.6256 17.0981 19.7463 22.4707 25.0015 27.1843 29.3553 31.4707 33.3984 34.9508 36.17 37.3357 38.5622 40.0651 41.3545 42.2658 43.3185 44.4546 45.225 45.6256 45.4864 45.5461 45.7385 45.9674 46.4323 47.1932 48.0002 48.6892 49.3524 49.8647 50.0257 49.9906 49.9937 50.1968 50.6061 51.0883 51.3733 50.8424 50.017 49.4441 49.3296 49.6768 50.3867 51.2538 52.103 52.4448 52.4761 52.426 52.2881 52.2065 52.1895 52.1541 51.8285 50.6823 48.7146 45.923 42.647 39.0415 35.6324 32.301 28.6615 25.0053 21.479 18.2236 15.3274 12.8049 10.6345 8.78125 7.20866 5.88353 4.77555 3.85626 3.0989 2.47879 1.97388 1.56488 1.23521 0.970787 0.759731 0.592089 0.459568 0.355304 
0.339699 0.441573 0.57222 0.73915 0.951569 1.2206 1.55945 1.98336 2.50942 3.15603 3.94214 4.88657 6.00781 7.32462 8.85749 10.6299 12.6685 14.997 17.6001 20.3539 23.1673 26.0317 28.72 30.8134 32.7654 34.5202 36.1333 37.5535 38.7733 39.9401 41.2015 42.6598 44.029 45.0861 46.0174 47.0141 47.5153 47.6365 47.4177 47.3411 47.6069 47.7004 47.9045 48.4918 49.2054 49.7997 50.3838 50.9684 51.4686 51.5654 51.5046 51.6721 52.1006 52.4557 52.6394 52.3176 51.578 51.0622 50.9817 51.2724 51.8424 52.5808 53.3356 53.9004 54.3129 54.8434 55.1988 55.4533 55.7701 55.8291 55.6151 54.7146 52.8977 50.3379 47.2944 43.8743 40.5236 37.1582 33.5499 29.7164 25.7594 22.014 18.6402 15.6687 13.0841 10.8523 8.93856 7.31283 5.94611 4.80809 3.86805 3.09665 2.46727 1.95653 1.54426 1.21324 0.948869 0.738839 0.572844 0.442313 
