6.8771e-05 0.000590911 0.00428412 0.025567 0.12069 0.43163 1.00016 2.37128 4.25607 4.07903 3.90775 3.21876 2.35766 1.42686 0.493085 0.13796 0.0291726 0.0047375 0.000657148 7.97958e-05 
0.000571273 0.00549393 0.042831 0.274276 1.26058 4.48429 6.39548 9.3187 8.49315 10.0986 9.97102 9.81626 10.824 8.08991 4.6148 1.52223 0.301477 0.0467174 0.00618368 0.000698816 
0.00393131 0.0416269 0.356915 1.96649 6.72743 8.90415 10.7252 11.9423 10.62 11.8469 11.8597 10.4009 12.2081 14.9784 14.3184 8.45655 2.21133 0.385524 0.0497992 0.00528351 
0.0234748 0.229925 2.04216 7.07512 9.5214 12.1808 12.6718 10.9608 11.7178 10.7566 12.7803 13.5452 13.4013 12.5633 13.6928 14.7675 8.53196 2.29702 0.333767 0.0334577 
0.125721 1.16705 4.84457 8.77824 9.61842 10.4463 11.6293 13.1422 12.0793 12.9066 12.8711 14.821 14.7097 12.553 13.6432 12.9329 9.66979 8.55406 1.77893 0.168818 
0.485134 4.31128 10.1575 10.325 12.8722 12.6715 12.8993 12.6389 13.0048 15.0577 12.1698 13.1037 13.7444 13.949 13.8104 12.6237 11.389 13.1301 5.76254 0.598672 
1.45894 7.41387 10.7523 9.90275 11.454 13.8713 13.3119 13.4822 15.047 15.0287 15.1706 14.7809 15.8935 15.3928 15.4758 12.1452 12.6845 13.6391 9.13169 1.32622 
2.96687 9.15472 9.53965 12.2158 12.2556 15.4307 15.5871 15.6848 15.7796 17.4028 16.256 16.6069 15.3381 16.553 17.2957 14.7513 13.2729 12.7138 12.3337 2.65726 
3.54689 11.3269 11.8356 10.7518 10.1729 15.053 20.1865 22.1549 20.615 16.3482 17.9493 17.6389 19.5421 22.8546 19.6707 17.2673 13.853 13.6606 10.1599 4.15285 
4.35543 8.80049 11.6471 10.9675 13.165 21.2615 37.6151 37.6857 26.5559 21.468 23.2756 28.0196 37.6874 45.1995 30.6389 21.9062 17.8904 18.3907 15.5059 8.11143 
5.04185 9.22968 10.8905 11.1519 15.9381 22.8233 37.1102 37.8209 28.8379 34.4607 36.9649 31.968 42.337 46.0499 30.601 22.0507 18.769 17.2862 15.294 7.71068 
4.50665 12.6243 9.81293 13.763 14.8848 18.125 19.107 22.9119 27.0512 49.697 52.3452 34.8754 29.4892 25.3501 21.7261 17.3587 17.6263 14.2221 12.5622 5.11583 
3.29852 12.1685 10.4305 10.5967 12.0685 14.4586 14.6749 16.5822 22.9017 30.5696 33.3199 24.8846 21.1997 19.0871 17.7628 15.7817 16.6023 15.077 10.7299 3.46655 
1.53786 8.28248 11.1213 10.5377 11.9992 11.5508 14.2815 15.4047 18.1019 18.9065 17.8219 17.3621 16.694 14.2178 14.9386 14.3838 13.648 11.7194 11.5431 1.80428 
0.534124 4.30725 11.3915 13.1749 11.1433 9.54296 13.0353 13.2865 15.9313 16.8244 17.3434 13.8567 14.5978 13.021 12.7178 13.5573 12.0859 10.1653 6.15386 0.641027 
0.128483 1.2254 6.36597 10.4316 11.9021 10.4655 11.2246 11.4641 13.0675 13.3682 15.0105 14.6796 14.9528 12.0454 14.7442 12.5625 12.2462 7.04754 1.35948 0.148982 
0.0239126 0.234852 2.15039 9.39526 11.975 12.3917 11.8893 10.8049 12.3663 11.4327 12.2991 15.4078 13.0119 12.3898 14.2571 12.1003 7.38869 2.11996 0.270511 0.0269228 
0.00391638 0.0422462 0.420057 3.34218 8.42665 13.2198 9.98566 11.5783 9.03938 10.9006 11.9057 13.2669 12.186 11.5919 13.3215 8.32958 2.31549 0.379866 0.0455212 0.00445197 
0.000589412 0.00620434 0.0561806 0.36478 1.55803 4.86008 7.41798 9.91968 9.3309 11.8109 12.8941 10.1599 8.29198 8.57187 5.30187 1.74677 0.330154 0.0496183 0.00616011 0.00064339 
7.60858e-05 0.00071211 0.00539461 0.030504 0.13239 0.432027 1.15486 2.69577 4.17211 5.78293 7.19993 3.51553 2.26428 1.38368 0.568539 0.157912 0.0327156 0.00520306 0.000692303 7.90591e-05 
