4.95966e-11 2.8007e-10 1.49765e-09 7.66382e-09 3.79032e-08 1.8074e-07 8.13253e-07 3.34246e-06 1.23158e-05 4.22174e-05 0.000148289 0.000527941 0.00158363 0.00359569 0.0069246 0.0121751 0.0207092 0.0486307 0.102417 0.239881 0.333187 0.513403 0.569691 0.42269 0.368853 0.434253 0.428324 0.299196 0.207935 0.248787 0.138928 0.0793075 0.071332 0.053763 0.024434 0.00892206 0.00310125 0.00108746 0.000399324 0.000143283 4.63685e-05 1.28823e-05 3.11367e-06 6.88157e-07 1.46711e-07 3.10729e-08 6.49678e-09 1.31205e-09 2.52569e-10 4.63163e-11 
2.7804e-10 1.64929e-09 9.14929e-09 4.78549e-08 2.40191e-07 1.17394e-06 5.54154e-06 2.43176e-05 9.43699e-05 0.000318116 0.00103341 0.00380069 0.0130785 0.0308288 0.0544281 0.0974244 0.132133 0.326928 0.582505 0.788128 1.17025 1.95638 1.36514 0.933535 0.977223 1.17227 1.38381 0.717823 0.548189 0.782926 0.58668 0.425786 0.535422 0.36975 0.138662 0.0558602 0.0205828 0.00799779 0.00314801 0.00115514 0.000359029 9.1826e-05 2.05977e-05 4.38389e-06 9.35994e-07 2.00607e-07 4.16486e-08 8.17378e-09 1.51511e-09 2.67757e-10 
1.45849e-09 9.20099e-09 5.3783e-08 2.90653e-07 1.47378e-06 7.22176e-06 3.49113e-05 0.0001628 0.000684843 0.00240944 0.00699549 0.0223615 0.0890457 0.240931 0.349699 0.542199 0.567514 0.85557 1.4508 1.19768 0.780935 1.08842 1.26309 1.41099 0.912609 0.966995 1.14787 1.3275 0.953626 1.11127 1.49833 1.31988 1.35297 0.941869 0.46071 0.27006 0.119412 0.0570615 0.023621 0.00894187 0.00255081 0.000590008 0.000125179 2.67598e-05 5.91944e-06 1.28182e-06 2.58857e-07 4.86298e-08 8.65399e-09 1.479e-09 
7.03526e-09 4.75698e-08 2.98317e-07 1.70364e-06 8.8441e-06 4.28469e-05 0.000203659 0.000974995 0.00443162 0.0171492 0.050116 0.10953 0.363597 1.10274 1.91041 0.909618 0.78388 1.09309 1.72308 1.12554 0.622212 0.995469 1.55947 1.31284 1.17062 1.6498 1.48936 2.16729 1.40869 1.01262 1.87381 1.78872 1.34928 1.26396 0.979345 0.786612 0.592714 0.335832 0.159341 0.0624779 0.0155002 0.0033356 0.000706698 0.000162059 3.76003e-05 7.95969e-06 1.52223e-06 2.72689e-07 4.69834e-08 7.82074e-09 
3.08413e-08 2.22295e-07 1.51266e-06 9.37517e-06 5.1501e-05 0.000250488 0.00113003 0.00514832 0.0243463 0.0985339 0.327848 0.556648 1.03378 1.40782 1.38638 1.04651 1.37097 0.985805 1.29329 1.25388 1.00191 1.13428 1.3997 1.80688 1.62961 1.27586 1.47095 2.37011 0.874082 0.784884 1.7303 2.06941 2.37693 1.4806 1.51333 1.95273 1.72367 0.983185 0.837684 0.305742 0.0769248 0.0164434 0.00387368 0.00101226 0.000234305 4.60354e-05 8.28286e-06 1.44191e-06 2.44127e-07 3.96653e-08 
1.23858e-07 9.23066e-07 6.7557e-06 4.6193e-05 0.000279338 0.0014302 0.00621668 0.0247012 0.103219 0.438537 0.785176 1.52674 1.15567 0.944359 0.758457 0.926814 1.42881 1.48141 1.97525 1.52863 1.92677 1.17875 1.36376 1.48316 1.84476 1.11454 1.42491 1.74302 0.84578 0.771215 1.07752 1.63671 2.08176 2.13759 2.33364 2.9074 2.26281 1.40746 1.11013 0.938876 0.282877 0.0713359 0.0225435 0.00638032 0.00132093 0.000237391 4.1936e-05 7.31913e-06 1.2202e-06 1.91887e-07 
4.77526e-07 3.45548e-06 2.5903e-05 0.000192309 0.00130999 0.00746215 0.0328127 0.116393 0.323205 0.863293 1.02717 1.12407 1.15965 1.20549 1.58016 1.45438 2.84645 1.96237 1.28612 0.876821 0.976541 1.25396 2.27815 1.43292 2.37339 1.26421 1.458 1.81958 1.27215 1.43639 1.20392 1.17699 1.69844 2.23705 2.11118 2.31167 1.84903 1.96942 1.9988 1.2661 0.730019 0.301263 0.140298 0.0340284 0.00610258 0.00111136 0.000206356 3.60098e-05 5.7956e-06 8.75361e-07 
1.91391e-06 1.26185e-05 8.76623e-05 0.000650163 0.00482119 0.0315435 0.149034 0.391043 0.69338 1.0219 1.11263 1.19793 2.01775 2.04341 1.64833 1.75593 2.3945 1.95892 0.947812 0.811618 0.998704 1.87559 1.27312 0.893984 1.60911 1.28369 1.29739 1.59478 1.65541 1.80546 2.20509 1.29341 1.28836 1.61919 1.83328 1.79961 1.24146 2.45318 2.53633 1.92758 1.75761 0.926685 0.55875 0.119474 0.0244807 0.0052617 0.000999707 0.000166507 2.56447e-05 3.76145e-06 
8.27393e-06 5.0557e-05 0.00030068 0.00189322 0.0131233 0.0893693 0.494573 1.06873 1.31528 1.61248 1.14028 1.39726 2.45018 1.47356 0.91168 1.54352 1.98236 0.996817 1.09464 0.978146 0.994765 1.90637 1.92545 0.943049 1.21006 1.76108 1.53696 1.1279 1.70409 1.64732 1.8332 1.64467 1.77644 0.948398 1.51597 1.72993 1.54498 1.53102 2.25222 2.95497 2.22503 1.28328 0.964505 0.353863 0.109116 0.0251499 0.00438473 0.00070092 0.000106786 1.5484e-05 
3.6349e-05 0.000224576 0.00123427 0.00607442 0.0302414 0.161939 0.714569 1.09753 1.26298 1.27174 0.912351 1.17523 2.40601 1.04169 0.611305 1.22177 1.40247 1.13001 1.33179 1.41965 1.0554 1.68523 2.08526 1.25183 1.64873 1.79014 1.68542 1.62447 1.5661 1.86661 1.76367 1.42317 1.38906 0.839928 1.13938 1.71218 1.40937 1.50171 2.0349 1.50329 1.71953 1.3537 1.04373 0.804441 0.533393 0.094282 0.0168635 0.00282325 0.000433655 6.12662e-05 
